utilization;EDF_busy_period;FPS_busy_period;EDF_first_DM_miss;EDF_schedulable;FPS_schedulable;hyperperiod;Priority_i,Deadline_i,Period_i,ID_i,WCET_i,EDF_response_time_i,FPS_response_time_i,FPS_deadline_miss_task_i,utilization_context_switch_i,utilization_clock, utilization_support_function_i
0.9;205242.0;151155.0;0;1;0;113400000;20,10000,10000,1,42,60.0,60.0,0,0.0012460000000000001,0.00072,0.000992;19,18900,18900,2,200,278.0,278.0,0,0.0006592592592592593,0.00038095238095238096,0.0005248677248677249;18,20000,20000,3,301,597.0,597.0,0,0.0006230000000000001,0.00036,0.000496;17,28350,28350,4,81,5790.0,696.0,0,0.0004395061728395062,0.00025396825396825396,0.0003499118165784832;16,30240,30240,5,3464,7680.0,4178.0,0,0.0004120370370370371,0.0002380952380952381,0.000328042328042328;15,35000,35000,6,875,12440.0,5071.0,0,0.00035600000000000003,0.00020571428571428572,0.0002834285714285714;14,39375,39375,7,1446,16815.0,6535.0,0,0.00031644444444444444,0.00018285714285714286,0.0002519365079365079;13,40000,40000,8,724,17440.0,7277.0,0,0.00031150000000000004,0.00018,0.000248;12,45360,45360,9,4144,22800.0,11499.0,0,0.00027469135802469136,0.00015873015873015873,0.00021869488536155202;11,52500,52500,10,6121,29940.0,17638.0,0,0.00023733333333333335,0.00013714285714285713,0.00018895238095238096;10,56250,56250,11,2591,33690.0,20844.0,0,0.00022151111111111112,0.000128,0.00017635555555555555;9,67500,67500,12,1121,44940.0,21983.0,0,0.00018459259259259262,0.00010666666666666667,0.00014696296296296297;8,70000,70000,13,4651,47440.0,26652.0,0,0.00017800000000000002,0.00010285714285714286,0.0001417142857142857;7,70875,70875,14,1518,48315.0,28188.0,0,0.0001758024691358025,0.00010158730158730159,0.0001399647266313933;6,75000,75000,15,315,52440.0,28620.0,0,0.00016613333333333335,9.6e-05,0.00013226666666666667;5,75600,75600,16,5379,53040.0,38670.0,0,0.00016481481481481482,9.523809523809524e-05,0.00013121693121693123;4,78750,78750,17,4372,56190.0,49807.0,0,0.00015822222222222222,9.142857142857143e-05,0.00012596825396825396;3,87500,87500,18,9904,64940.0,102335.0,1,0.00014240000000000002,8.228571428571429e-05,0.00011337142857142857;2,90720,90720,19,4175,68160.0,132813.0,1,0.00013734567901234568,7.936507936507937e-05,0.00010934744268077601;1,100000,100000,20,861,71349.0,151155.0,1,0.00012460000000000002,7.2e-05,9.92e-05;
0.9;187637.0;126971.0;0;1;0;56700000;20,18900,18900,1,390,408.0,408.0,0,0.0006592592592592593,0.00038095238095238096,0.0005248677248677249;19,22500,22500,2,448,874.0,874.0,0,0.0005537777777777778,0.00032,0.0004408888888888889;18,30240,30240,3,354,1246.0,1246.0,0,0.0004120370370370371,0.0002380952380952381,0.000328042328042328;17,35000,35000,4,351,5823.0,1615.0,0,0.00035600000000000003,0.00020571428571428572,0.0002834285714285714;16,39375,39375,5,395,10198.0,2028.0,0,0.00031644444444444444,0.00018285714285714286,0.0002519365079365079;15,45360,45360,6,3259,16183.0,5305.0,0,0.00027469135802469136,0.00015873015873015873,0.00021869488536155202;14,47250,47250,7,11,18073.0,5334.0,0,0.0002637037037037037,0.0001523809523809524,0.00020994708994708994;13,50400,50400,8,3111,21223.0,8463.0,0,0.00024722222222222224,0.00014285714285714287,0.00019682539682539682;12,56250,56250,9,1618,27073.0,10099.0,0,0.00022151111111111112,0.000128,0.00017635555555555555;11,64800,64800,10,6099,35623.0,16216.0,0,0.00019228395061728396,0.00011111111111111112,0.0001530864197530864;10,65625,65625,11,10173,36448.0,27281.0,0,0.00018986666666666668,0.00010971428571428571,0.00015116190476190477;9,70000,70000,12,202,40823.0,27501.0,0,0.00017800000000000002,0.00010285714285714286,0.0001417142857142857;8,70875,70875,13,7429,41698.0,35689.0,0,0.0001758024691358025,0.00010158730158730159,0.0001399647266313933;7,75000,75000,14,2733,45823.0,38848.0,0,0.00016613333333333335,9.6e-05,0.00013226666666666667;6,78750,78750,15,2301,49573.0,41580.0,0,0.00015822222222222222,9.142857142857143e-05,0.00012596825396825396;5,84000,84000,16,2507,54823.0,44105.0,0,0.00014833333333333335,8.571428571428571e-05,0.00011809523809523809;4,87500,87500,17,768,58323.0,44891.0,0,0.00014240000000000002,8.228571428571429e-05,0.00011337142857142857;3,90000,90000,18,2663,60823.0,54473.0,0,0.00013844444444444445,8e-05,0.00011022222222222222;2,94500,94500,19,6122,65323.0,63029.0,0,0.00013185185185185186,7.61904761904762e-05,0.00010497354497354497;1,100000,100000,20,9746,70823.0,126971.0,1,0.00012460000000000002,7.2e-05,9.92e-05;
0.9;156648.0;155152.0;0;1;0;56700000;20,15750,15750,1,1184,1202.0,1202.0,0,0.0007911111111111111,0.00045714285714285713,0.0006298412698412698;19,20000,20000,2,390,1610.0,1610.0,0,0.0006230000000000001,0.00036,0.000496;18,28350,28350,3,713,2341.0,2341.0,0,0.0004395061728395062,0.00025396825396825396,0.0003499118165784832;17,33750,33750,4,3959,6318.0,6318.0,0,0.00036918518518518523,0.00021333333333333333,0.00029392592592592594;16,35000,35000,5,334,6670.0,6670.0,0,0.00035600000000000003,0.00020571428571428572,0.0002834285714285714;15,45000,45000,6,331,16475.0,7019.0,0,0.0002768888888888889,0.00016,0.00022044444444444444;14,45360,45360,7,1079,16835.0,8116.0,0,0.00027469135802469136,0.00015873015873015873,0.00021869488536155202;13,47250,47250,8,4511,18725.0,12645.0,0,0.0002637037037037037,0.0001523809523809524,0.00020994708994708994;12,50000,50000,9,2111,21475.0,14774.0,0,0.00024920000000000004,0.000144,0.0001984;11,52500,52500,10,1922,23975.0,17916.0,0,0.00023733333333333335,0.00013714285714285713,0.00018895238095238096;10,54000,54000,11,3719,25475.0,22061.0,0,0.00023074074074074075,0.00013333333333333334,0.0001837037037037037;9,56700,56700,12,3722,28175.0,25801.0,0,0.0002197530864197531,0.00012698412698412698,0.0001749559082892416;8,64800,64800,13,3049,36275.0,29599.0,0,0.00019228395061728396,0.00011111111111111112,0.0001530864197530864;7,70875,70875,14,3609,42350.0,38757.0,0,0.0001758024691358025,0.00010158730158730159,0.0001399647266313933;6,78750,78750,15,1202,50225.0,39977.0,0,0.00015822222222222222,9.142857142857143e-05,0.00012596825396825396;5,84000,84000,16,9580,55475.0,84900.0,1,0.00014833333333333335,8.571428571428571e-05,0.00011809523809523809;4,84375,84375,17,838,55850.0,121886.0,1,0.0001476740740740741,8.533333333333334e-05,0.00011757037037037037;3,87500,87500,18,3265,58975.0,127227.0,1,0.00014240000000000002,8.228571428571429e-05,0.00011337142857142857;2,90000,90000,19,821,61475.0,134416.0,1,0.00013844444444444445,8e-05,0.00011022222222222222;1,90720,90720,20,1478,62195.0,155152.0,1,0.00013734567901234568,7.936507936507937e-05,0.00010934744268077601;
0.9;118096.0;117040.0;0;1;0;113400000;20,20000,20000,1,848,1540.0,866.0,0,0.0006230000000000001,0.00036,0.000496;19,22500,22500,2,703,4040.0,1587.0,0,0.0005537777777777778,0.00032,0.0004408888888888889;18,25200,25200,3,1543,6740.0,3148.0,0,0.0004944444444444445,0.00028571428571428574,0.00039365079365079363;17,26250,26250,4,658,7790.0,3824.0,0,0.0004746666666666667,0.00027428571428571427,0.0003779047619047619;16,30240,30240,5,2227,11780.0,6069.0,0,0.0004120370370370371,0.0002380952380952381,0.000328042328042328;15,33750,33750,6,1435,15290.0,7522.0,0,0.00036918518518518523,0.00021333333333333333,0.00029392592592592594;14,39375,39375,7,8629,20915.0,16169.0,0,0.00031644444444444444,0.00018285714285714286,0.0002519365079365079;13,40000,40000,8,1332,21540.0,17519.0,0,0.00031150000000000004,0.00018,0.000248;12,42000,42000,9,3588,23540.0,21991.0,0,0.0002966666666666667,0.00017142857142857143,0.00023619047619047618;11,45000,45000,10,3810,26540.0,28777.0,0,0.0002768888888888889,0.00016,0.00022044444444444444;10,50000,50000,11,454,30702.0,29249.0,0,0.00024920000000000004,0.000144,0.0001984;9,67500,67500,12,1264,48202.0,32776.0,0,0.00018459259259259262,0.00010666666666666667,0.00014696296296296297;8,70000,70000,13,687,50702.0,33481.0,0,0.00017800000000000002,0.00010285714285714286,0.0001417142857142857;7,75000,75000,14,1931,55702.0,36883.0,0,0.00016613333333333335,9.6e-05,0.00013226666666666667;6,75600,75600,15,2793,56302.0,64532.0,0,0.00016481481481481482,9.523809523809524e-05,0.00013121693121693123;5,78750,78750,16,86,59452.0,64636.0,0,0.00015822222222222222,9.142857142857143e-05,0.00012596825396825396;4,81000,81000,17,589,61702.0,65243.0,0,0.00015382716049382717,8.888888888888889e-05,0.00012246913580246915;3,84375,84375,18,2211,65077.0,67472.0,0,0.0001476740740740741,8.533333333333334e-05,0.00011757037037037037;2,87500,87500,19,3683,68202.0,111562.0,1,0.00014240000000000002,8.228571428571429e-05,0.00011337142857142857;1,100000,100000,20,1038,73153.0,117040.0,1,0.00012460000000000002,7.2e-05,9.92e-05;
0.9;168611.0;167660.0;0;1;0;113400000;20,18900,18900,1,31,49.0,49.0,0,0.0006592592592592593,0.00038095238095238096,0.0005248677248677249;19,22500,22500,2,1505,1572.0,1572.0,0,0.0005537777777777778,0.00032,0.0004408888888888889;18,26250,26250,3,1820,3410.0,3410.0,0,0.0004746666666666667,0.00027428571428571427,0.0003779047619047619;17,28350,28350,4,1875,5303.0,5303.0,0,0.0004395061728395062,0.00025396825396825396,0.0003499118165784832;16,30240,30240,5,1090,6411.0,6411.0,0,0.0004120370370370371,0.0002380952380952381,0.000328042328042328;15,39375,39375,6,1539,14640.0,7968.0,0,0.00031644444444444444,0.00018285714285714286,0.0002519365079365079;14,45000,45000,7,3528,20265.0,11514.0,0,0.0002768888888888889,0.00016,0.00022044444444444444;13,45360,45360,8,1744,20625.0,13276.0,0,0.00027469135802469136,0.00015873015873015873,0.00021869488536155202;12,50400,50400,9,6798,25665.0,20141.0,0,0.00024722222222222224,0.00014285714285714287,0.00019682539682539682;11,52500,52500,10,105,27765.0,20264.0,0,0.00023733333333333335,0.00013714285714285713,0.00018895238095238096;10,54000,54000,11,640,29265.0,20922.0,0,0.00023074074074074075,0.00013333333333333334,0.0001837037037037037;9,56250,56250,12,3473,31515.0,25936.0,0,0.00022151111111111112,0.000128,0.00017635555555555555;8,56700,56700,13,2280,31965.0,33073.0,0,0.0002197530864197531,0.00012698412698412698,0.0001749559082892416;7,70000,70000,14,2109,43658.0,35200.0,0,0.00017800000000000002,0.00010285714285714286,0.0001417142857142857;6,72000,72000,15,6155,45658.0,42979.0,0,0.00017305555555555555,0.0001,0.0001377777777777778;5,84000,84000,16,582,57658.0,43579.0,0,0.00014833333333333335,8.571428571428571e-05,0.00011809523809523809;4,84375,84375,17,1918,58033.0,83887.0,0,0.0001476740740740741,8.533333333333334e-05,0.00011757037037037037;3,90000,90000,18,2397,63658.0,98719.0,1,0.00013844444444444445,8e-05,0.00011022222222222222;2,94500,94500,19,6101,68158.0,128607.0,1,0.00013185185185185186,7.61904761904762e-05,0.00010497354497354497;1,100000,100000,20,333,73658.0,167660.0,1,0.00012460000000000002,7.2e-05,9.92e-05;
0.9;132959.0;99751.0;0;1;0;37800000;20,15750,15750,1,889,907.0,907.0,0,0.0007911111111111111,0.00045714285714285713,0.0006298412698412698;19,18900,18900,2,200,1125.0,1125.0,0,0.0006592592592592593,0.00038095238095238096,0.0005248677248677249;18,22500,22500,3,550,2259.0,1693.0,0,0.0005537777777777778,0.00032,0.0004408888888888889;17,25200,25200,4,1041,4959.0,2752.0,0,0.0004944444444444445,0.00028571428571428574,0.00039365079365079363;16,30240,30240,5,2466,9999.0,5236.0,0,0.0004120370370370371,0.0002380952380952381,0.000328042328042328;15,33750,33750,6,8255,13509.0,13509.0,0,0.00036918518518518523,0.00021333333333333333,0.00029392592592592594;14,35000,35000,7,519,14508.0,14046.0,0,0.00035600000000000003,0.00020571428571428572,0.0002834285714285714;13,37800,37800,8,1219,17308.0,15283.0,0,0.00032962962962962964,0.00019047619047619048,0.00026243386243386246;12,40000,40000,9,3082,19508.0,19508.0,0,0.00031150000000000004,0.00018,0.000248;11,45000,45000,10,638,21994.0,20164.0,0,0.0002768888888888889,0.00016,0.00022044444444444444;10,47250,47250,11,72,24244.0,20254.0,0,0.0002637037037037037,0.0001523809523809524,0.00020994708994708994;9,50000,50000,12,1400,26994.0,21672.0,0,0.00024920000000000004,0.000144,0.0001984;8,52500,52500,13,2618,29494.0,24876.0,0,0.00023733333333333335,0.00013714285714285713,0.00018895238095238096;7,60000,60000,14,944,36994.0,26897.0,0,0.00020766666666666668,0.00012,0.00016533333333333333;6,60480,60480,15,2161,37474.0,29076.0,0,0.00020601851851851855,0.00011904761904761905,0.000164021164021164;5,65625,65625,16,579,42619.0,29673.0,0,0.00018986666666666668,0.00010971428571428571,0.00015116190476190477;4,67500,67500,17,1154,44494.0,49822.0,0,0.00018459259259259262,0.00010666666666666667,0.00014696296296296297;3,72000,72000,18,4237,48994.0,59408.0,0,0.00017305555555555555,0.0001,0.0001377777777777778;2,75600,75600,19,1040,52348.0,88921.0,1,0.00016481481481481482,9.523809523809524e-05,0.00013121693121693123;1,84000,84000,20,4831,60515.0,99751.0,1,0.00014833333333333335,8.571428571428571e-05,0.00011809523809523809;
0.9;164768.0;112160.0;0;1;0;113400000;20,10000,10000,1,1226,1244.0,1244.0,0,0.0012460000000000001,0.00072,0.000992;19,22500,22500,2,74,1336.0,1336.0,0,0.0005537777777777778,0.00032,0.0004408888888888889;18,25200,25200,3,604,1958.0,1958.0,0,0.0004944444444444445,0.00028571428571428574,0.00039365079365079363;17,26250,26250,4,450,2426.0,2426.0,0,0.0004746666666666667,0.00027428571428571427,0.0003779047619047619;16,30240,30240,5,2323,4767.0,4767.0,0,0.0004120370370370371,0.0002380952380952381,0.000328042328042328;15,37800,37800,6,1127,7376.0,5912.0,0,0.00032962962962962964,0.00019047619047619048,0.00026243386243386246;14,39375,39375,7,199,8951.0,6129.0,0,0.00031644444444444444,0.00018285714285714286,0.0002519365079365079;13,40000,40000,8,218,9576.0,6365.0,0,0.00031150000000000004,0.00018,0.000248;12,47250,47250,9,1050,16826.0,7433.0,0,0.0002637037037037037,0.0001523809523809524,0.00020994708994708994;11,56250,56250,10,829,25826.0,8280.0,0,0.00022151111111111112,0.000128,0.00017635555555555555;10,56700,56700,11,2659,26276.0,12201.0,0,0.0002197530864197531,0.00012698412698412698,0.0001749559082892416;9,60000,60000,12,7672,29576.0,19891.0,0,0.00020766666666666668,0.00012,0.00016533333333333333;8,63000,63000,13,6745,32576.0,29080.0,0,0.00019777777777777778,0.00011428571428571428,0.00015746031746031745;7,64800,64800,14,1463,34376.0,34146.0,0,0.00019228395061728396,0.00011111111111111112,0.0001530864197530864;6,65625,65625,15,1037,35201.0,35201.0,0,0.00018986666666666668,0.00010971428571428571,0.00015116190476190477;5,72000,72000,16,1338,39708.0,36557.0,0,0.00017305555555555555,0.0001,0.0001377777777777778;4,75600,75600,17,2705,43308.0,42122.0,0,0.00016481481481481482,9.523809523809524e-05,0.00013121693121693123;3,84000,84000,18,7011,51708.0,52177.0,0,0.00014833333333333335,8.571428571428571e-05,0.00011809523809523809;2,84375,84375,19,144,52083.0,52339.0,0,0.0001476740740740741,8.533333333333334e-05,0.00011757037037037037;1,100000,100000,20,10376,67708.0,112160.0,1,0.00012460000000000002,7.2e-05,9.92e-05;
0.9;173988.0;147340.0;0;1;0;113400000;20,10000,10000,1,86,104.0,104.0,0,0.0012460000000000001,0.00072,0.000992;19,22500,22500,2,198,320.0,320.0,0,0.0005537777777777778,0.00032,0.0004408888888888889;18,25200,25200,3,2434,2772.0,2772.0,0,0.0004944444444444445,0.00028571428571428574,0.00039365079365079363;17,35000,35000,4,4673,7463.0,7463.0,0,0.00035600000000000003,0.00020571428571428572,0.0002834285714285714;16,37800,37800,5,286,7767.0,7767.0,0,0.00032962962962962964,0.00019047619047619048,0.00026243386243386246;15,42000,42000,6,933,10737.0,8718.0,0,0.0002966666666666667,0.00017142857142857143,0.00023619047619047618;14,45000,45000,7,127,13737.0,8863.0,0,0.0002768888888888889,0.00016,0.00022044444444444444;13,52500,52500,8,3402,21237.0,12387.0,0,0.00023733333333333335,0.00013714285714285713,0.00018895238095238096;12,60000,60000,9,4658,28737.0,17063.0,0,0.00020766666666666668,0.00012,0.00016533333333333333;11,60480,60480,10,3493,29217.0,20678.0,0,0.00020601851851851855,0.00011904761904761905,0.000164021164021164;10,64800,64800,11,6333,33537.0,29697.0,0,0.00019228395061728396,0.00011111111111111112,0.0001530864197530864;9,70000,70000,12,1471,38737.0,31290.0,0,0.00017800000000000002,0.00010285714285714286,0.0001417142857142857;8,75000,75000,13,86,43737.0,31394.0,0,0.00016613333333333335,9.6e-05,0.00013226666666666667;7,75600,75600,14,970,44337.0,32382.0,0,0.00016481481481481482,9.523809523809524e-05,0.00013121693121693123;6,78750,78750,15,8435,47487.0,47246.0,0,0.00015822222222222222,9.142857142857143e-05,0.00012596825396825396;5,84000,84000,16,283,52737.0,47547.0,0,0.00014833333333333335,8.571428571428571e-05,0.00011809523809523809;4,84375,84375,17,1009,53112.0,48574.0,0,0.0001476740740740741,8.533333333333334e-05,0.00011757037037037037;3,87500,87500,18,5234,56237.0,59802.0,0,0.00014240000000000002,8.228571428571429e-05,0.00011337142857142857;2,90000,90000,19,877,57277.0,104796.0,1,0.00013844444444444445,8e-05,0.00011022222222222222;1,100000,100000,20,8102,65501.0,147340.0,1,0.00012460000000000002,7.2e-05,9.92e-05;
0.9;185816.0;138486.0;0;1;0;113400000;20,15750,15750,1,609,627.0,627.0,0,0.0007911111111111111,0.00045714285714285713,0.0006298412698412698;19,18900,18900,2,681,1644.0,1326.0,0,0.0006592592592592593,0.00038095238095238096,0.0005248677248677249;18,20000,20000,3,1400,2744.0,2744.0,0,0.0006230000000000001,0.00036,0.000496;17,25200,25200,4,130,2892.0,2892.0,0,0.0004944444444444445,0.00028571428571428574,0.00039365079365079363;16,33750,33750,5,1643,5324.0,4553.0,0,0.00036918518518518523,0.00021333333333333333,0.00029392592592592594;15,35000,35000,6,43,6574.0,4614.0,0,0.00035600000000000003,0.00020571428571428572,0.0002834285714285714;14,40000,40000,7,744,11574.0,5376.0,0,0.00031150000000000004,0.00018,0.000248;13,47250,47250,8,6283,18824.0,11677.0,0,0.0002637037037037037,0.0001523809523809524,0.00020994708994708994;12,50000,50000,9,886,21574.0,12581.0,0,0.00024920000000000004,0.000144,0.0001984;11,52500,52500,10,746,24074.0,13345.0,0,0.00023733333333333335,0.00013714285714285713,0.00018895238095238096;10,56700,56700,11,2610,28274.0,16600.0,0,0.0002197530864197531,0.00012698412698412698,0.0001749559082892416;9,60480,60480,12,1515,32054.0,18133.0,0,0.00020601851851851855,0.00011904761904761905,0.000164021164021164;8,63000,63000,13,3895,34574.0,24163.0,0,0.00019777777777777778,0.00011428571428571428,0.00015746031746031745;7,64800,64800,14,3115,36374.0,27444.0,0,0.00019228395061728396,0.00011111111111111112,0.0001530864197530864;6,67500,67500,15,1730,39074.0,29192.0,0,0.00018459259259259262,0.00010666666666666667,0.00014696296296296297;5,75600,75600,16,13498,47174.0,56680.0,0,0.00016481481481481482,9.523809523809524e-05,0.00013121693121693123;4,87500,87500,17,1976,57881.0,93265.0,1,0.00014240000000000002,8.228571428571429e-05,0.00011337142857142857;3,90000,90000,18,725,60381.0,108585.0,1,0.00013844444444444445,8e-05,0.00011022222222222222;2,90720,90720,19,971,61101.0,110944.0,1,0.00013734567901234568,7.936507936507937e-05,0.00010934744268077601;1,100000,100000,20,7566,70381.0,138486.0,1,0.00012460000000000002,7.2e-05,9.92e-05;
0.9;146323.0;126290.0;0;1;0;113400000;20,10000,10000,1,446,464.0,464.0,0,0.0012460000000000001,0.00072,0.000992;19,18900,18900,2,2620,3102.0,3102.0,0,0.0006592592592592593,0.00038095238095238096,0.0005248677248677249;18,22500,22500,3,844,3964.0,3964.0,0,0.0005537777777777778,0.00032,0.0004408888888888889;17,30240,30240,4,513,6081.0,4495.0,0,0.0004120370370370371,0.0002380952380952381,0.000328042328042328;16,33750,33750,5,454,9591.0,4967.0,0,0.00036918518518518523,0.00021333333333333333,0.00029392592592592594;15,35000,35000,6,259,10841.0,5244.0,0,0.00035600000000000003,0.00020571428571428572,0.0002834285714285714;14,45000,45000,7,576,20841.0,5838.0,0,0.0002768888888888889,0.00016,0.00022044444444444444;13,50000,50000,8,3670,25841.0,9526.0,0,0.00024920000000000004,0.000144,0.0001984;12,52500,52500,9,3234,28341.0,13242.0,0,0.00023733333333333335,0.00013714285714285713,0.00018895238095238096;11,56250,56250,10,192,32091.0,13452.0,0,0.00022151111111111112,0.000128,0.00017635555555555555;10,56700,56700,11,928,32541.0,14398.0,0,0.0002197530864197531,0.00012698412698412698,0.0001749559082892416;9,60480,60480,12,936,36321.0,15352.0,0,0.00020601851851851855,0.00011904761904761905,0.000164021164021164;8,64800,64800,13,4813,40641.0,24147.0,0,0.00019228395061728396,0.00011111111111111112,0.0001530864197530864;7,70875,70875,14,1948,46716.0,26113.0,0,0.0001758024691358025,0.00010158730158730159,0.0001399647266313933;6,75000,75000,15,8076,50841.0,35951.0,0,0.00016613333333333335,9.6e-05,0.00013226666666666667;5,75600,75600,16,1322,51441.0,37291.0,0,0.00016481481481481482,9.523809523809524e-05,0.00013121693121693123;4,81000,81000,17,1656,56841.0,42067.0,0,0.00015382716049382717,8.888888888888889e-05,0.00012246913580246915;3,84000,84000,18,231,59841.0,42316.0,0,0.00014833333333333335,8.571428571428571e-05,0.00011809523809523809;2,84375,84375,19,9114,60216.0,74923.0,0,0.0001476740740740741,8.533333333333334e-05,0.00011757037037037037;1,87500,87500,20,7447,63341.0,126290.0,1,0.00014240000000000002,8.228571428571429e-05,0.00011337142857142857;
